text,id,Brand
"...is how this line long (at @DunkinDonuts in Decatur, GA) https://t.co/MriPDPlfWi",391,DunkinDonuts
@BroadcastBybee @DunkinDonuts Someone probably paid it forward. I do it at the DD drive through,392,DunkinDonuts
Is @DunkinDonuts @DunkinPhilly finally going to paper cups and ditching the environmentally unfriendly styrofoam of… https://t.co/68XVyqBl6j,393,DunkinDonuts
Blessed be the college counselors who provide @DunkinDonuts for seniors this week! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>,394,DunkinDonuts
@newsdudeNBC10 @NBC10 @JBJessica @NBC10_Lindsay @NBC10_Jared @NBC10_Alison @NBC10_Dan @nbc10_patricia… https://t.co/iZO3wpyWH0,395,DunkinDonuts
The reaction you get when you realize that starting the 19th @DunkinDonuts is going to be open in Broken Arrow. https://t.co/SKjCHP8U5F,396,DunkinDonuts
"Why can’t I get regular tea at my local @DunkinDonuts? Chamomile, mint, habiscus and green tea are the only options. What?!",397,DunkinDonuts
Be the 7th caller in the 8am hour to 617-931-1AAF when solicited for a chance to win a pair of @NHLBruins tickets &amp;… https://t.co/1ErWDdQkDS,398,DunkinDonuts
"Check out this brand new impressive Quicklee's travel stop in Avon, NY. Awesome amenities, and a @DunkinDonuts:… https://t.co/7DNNOI7FTk",399,DunkinDonuts
Disappointed with @DunkinDonuts this morning. My coffee had no peppermint or mocha in it and the cup wasn't even fu… https://t.co/8XOaqWN2ed,400,DunkinDonuts
"What a pleasant surprise in my iced coffee this AM. A hair, inside the cup. #dissapointed @DunkinDonuts https://t.co/6M88MVIpo2",401,DunkinDonuts
@DunkinDonuts Yeah I’m down bring the cold brew,402,DunkinDonuts
@DunkinDonuts my coffee was vom city today. Ordered Carmel and it tasted like cherry <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>... I emailed customer servic… https://t.co/OYMRfcN5BV,403,DunkinDonuts
"I'm at @DunkinDonuts in Medford, MA https://t.co/kH1Ea4JY1U",404,DunkinDonuts
"Good thing the bottom only fell out of this coffee cup after I finished driving and not during, right @DunkinDonuts… https://t.co/NzfYSTjZct",405,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,406,DunkinDonuts
If I had my money back every time @DunkinDonuts made my coffee with cream instead of skin milk I could buy a franch… https://t.co/qePVt4sOKf,407,DunkinDonuts
I sit in the drivethru for ten fucking minutes before they even take my order and then it takes another ten minutes… https://t.co/lJ2tdAcNdE,408,DunkinDonuts
Thank you @DunkinDonuts for creating the #almondjoy hot chocolate....im not a coffee drinker so I look for all hot chocolate flavors..,409,DunkinDonuts
There’s a massive pile of horse poop in the @DunkinDonuts drive thru on New Holland Pike..... I guess even the Amish need their fix!!,410,DunkinDonuts
"@DunkinDonuts Oh, and you take your first sip and there is NO flavor in it. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",411,DunkinDonuts
This net neutrality shenanigans is just to cover up the fact that @DunkinDonuts no longer carries onion bagels?!?!?… https://t.co/38AdU1TUlu,412,DunkinDonuts
Last day before break’s coffee brought to you by @MsGinaBrooks (and @DunkinDonuts!) @Sandburg_MS we got this!… https://t.co/q6MvQ0tFik,413,DunkinDonuts
When you gotta nuke your @DunkinDonuts “hot latte” because it’s just cold when they give it to you! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> https://t.co/RXPdSB8qG1,414,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,415,DunkinDonuts
Hey @DunkinDonuts  I found out today that on the go orders aren't processed until you show up in the Drive-Thru.  T… https://t.co/ItxGc219pz,416,DunkinDonuts
"I'm at @DunkinDonuts in Watertown, MA https://t.co/aIsVrOAtKY",417,DunkinDonuts
@Pure_Air_Always @pharoahyt @thisladyblogs @WeirdYoutubers @GiannaSimone1 @AnimalWorldWiId @ccrclifecast… https://t.co/SEDxByrhMw,418,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,419,DunkinDonuts
Walking to @DunkinDonuts in 7 degree weather for the very last time and I’m totally okay with that.… https://t.co/zYEa96LigZ,420,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,421,DunkinDonuts
I think @PostMalone works at my @DunkinDonuts #Beerbongsandbentleys #dozendonuts,422,DunkinDonuts
@lacroixwater @TraderJoesList @DunkinDonuts and then of course every kind of holiday cocktail known to man #tistheseason,423,DunkinDonuts
"Honestly all I want to do when I'm back in the States next week is consume copious amounts of @lacroixwater,… https://t.co/TQQLuRjMtT",424,DunkinDonuts
"@DunkinDonuts I always ask for extra cream cheese on bagel, and this is what I get looks like extra to me! (sarcast… https://t.co/wAJLMDalAw",425,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,426,DunkinDonuts
@Titans @DunkinTN @DunkinDonuts @Titans how will we know if we won any prize?,427,DunkinDonuts
@DunkinDonuts i miss you so much.,428,DunkinDonuts
I'm running on @DunkinDonuts this holiday season! <U+2615><U+FE0F> I just love the Peppermint Mocha iced coffees and lattes! The… https://t.co/jviiEVXaQ6,429,DunkinDonuts
"I'm at @DunkinDonuts in Newark, NJ https://t.co/X60vB5ARVi",430,DunkinDonuts
Joy indeed <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BC><ed><U+00BE><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2744><U+FE0F>I don't know how or why but I received a #FREE large coffee from @DunkinDonuts this morning. The em… https://t.co/WCChwDOFD6,431,DunkinDonuts
@DunkinDonuts WHO ARE YOU TO JUDGE ME?! https://t.co/kZ09wBjeX5,432,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,433,DunkinDonuts
sorry coworker but @DunkinDonuts is absolute garbage coffee. #sorrynotsorry,434,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,435,DunkinDonuts
@DunkinDonuts I love your breakfast I have to have some today.,436,DunkinDonuts
RT @DunkinDonuts: Time to party! https://t.co/7iWJtiwL0s,437,DunkinDonuts
@DunkinDonuts Your Dark Roast Cold Coffee black is the best. Real men drink their coffee black.,438,DunkinDonuts
@DunkinDonuts just waited 20 minutes in the drive thru at one of your shops for them to tell me the latte machine i… https://t.co/jocPzZEIXM,439,DunkinDonuts
"I'm at @DunkinDonuts in Littleton, MA https://t.co/oTuf5f5HzQ",440,DunkinDonuts
my friend just said that @krispykreme sucks and that @DunkinDonuts is better and she should be arrested,441,DunkinDonuts
"RT @MattyOnFM: Happy Friday!
My friends @jimmyandshelly have your chance to win a $25 gift card to @DunkinDonuts! Listen to @977wcty this m…",442,DunkinDonuts
"Happy Friday!
My friends @jimmyandshelly have your chance to win a $25 gift card to @DunkinDonuts! Listen to… https://t.co/iJpzAqXu8l",443,DunkinDonuts
@DunkinDonuts ..Im shocked you charge for butter...,444,DunkinDonuts
@DunkinDonuts for the slowest service.... https://t.co/JnYcVkHtah,445,DunkinDonuts
Come on @dunkindonuts you call this a donut with sprinkles? #pitiful https://t.co/M0drpi9nwW,446,DunkinDonuts
Either the @DunkinDonuts app isn’t working or the Cooper City location isn’t working with the app.,447,DunkinDonuts
"The girl @dunkindonuts just tried charging me $10.50 for a large coffee, bagel twist and sausage egg &amp; cheese crois… https://t.co/9BoZh7KqR9",448,DunkinDonuts
"RT @Forrester_Tap: Top 10 Most-Tapped Brands:
@DunkinDonuts 
@Starbucks
@Amtrak
@Forrester
@Boloco
@MBTA
@Amazon
@Apple
@Uber
@BankofAmeric…",449,DunkinDonuts
Still no Hot chocolate at my local @DunkinDonuts,450,DunkinDonuts
"I'm at @DunkinDonuts in Haverhill, MA https://t.co/9cfCwFNYfN",451,DunkinDonuts
"I'm at @DunkinDonuts in Oak Ridge, NJ https://t.co/He1CMYyqSm",452,DunkinDonuts
"RT @blkbrd__: DONUT WORRY, BE HAPPY! Have a @DunkinDonuts <ed><U+00A0><U+00BC><ed><U+00BD><U+00A9>

#illustration #drawing powered by @signrs #signrs @lettrship 
#weekend #tgif #…",453,DunkinDonuts
"RT @blkbrd__: DONUT WORRY, BE HAPPY! Have a @DunkinDonuts <ed><U+00A0><U+00BC><ed><U+00BD><U+00A9>

#illustration #drawing powered by @signrs #signrs @lettrship 
#weekend #tgif #…",454,DunkinDonuts
"DONUT WORRY, BE HAPPY! Have a @DunkinDonuts <ed><U+00A0><U+00BC><ed><U+00BD><U+00A9>

#illustration #drawing powered by @signrs #signrs @lettrship… https://t.co/7cCgHAY48U",455,DunkinDonuts
@DunkinDonuts You guys need a better system. Maybe one person making drinks and preping food orders the other on th… https://t.co/GOWmduQYUS,456,DunkinDonuts
"I'm at @DunkinDonuts in Sinking Spring, PA https://t.co/bBDXEAPy9E",457,DunkinDonuts
"If it’s only 5 degrees out, can I still order an iced latte at @DunkinDonuts and not be judged?",458,DunkinDonuts
RT @DunkinDonuts: Your fave holiday flavors are here: Peppermint Mocha and Brown Sugar Cinnamon! <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/rbqN6RNPyV,459,DunkinDonuts
Kinda odd when the crew knows your order or am I just the only person who uses on the go ordering (at @DunkinDonuts… https://t.co/OGiiuO2JcN,460,DunkinDonuts
I don’t understand how LaGuardia Airport doesn’t have a @Starbucks or even a @DunkinDonuts in the Delta terminal <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>… https://t.co/xgglJjTAdo,461,DunkinDonuts
"RT @CornerPubRon: What's good in the morning? @DunkinDonuts coffee. Being that Saturday's my birthday, how about sending a case of K-Kups m…",462,DunkinDonuts
"@DunkinDonuts your store in JFK terminal 4 is a joke. Horrible staff, terrible service. Many disgruntled customers. Sad.",463,DunkinDonuts
@Virg53 @DunkinDonuts @KimWebsterSA @MariaBester1 Fun at the office... Thank you for your contribution to an amazin… https://t.co/xvgvqPgw3L,464,DunkinDonuts
"RT @RedSox: <ed><U+00A0><U+00BC><ed><U+00BD><U+00A9><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9> For all the friends of: 

@GiBreeze 
@phyllistf 
@jcoughlin293 

#TheGiftOfSox &amp; @DunkinDonuts is a beautiful thing! https:…",465,DunkinDonuts
"I'm at @DunkinDonuts in Lewisburg, PA https://t.co/6nimkbjqze",466,DunkinDonuts
@DunkinDonuts I guess you guys listened because today’s coffee was much hotter. No @ needed,467,DunkinDonuts
@DunkinDonuts please look at the app. It is being buggy.,468,DunkinDonuts
RT @Lee_Carrie: @DunkinDonuts @_stephk Soo... will you be honoring orders that were paid in-store through the app?,469,DunkinDonuts
@kkimthai @DunkinDonuts It gave me the <ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> I have to stick to Starbucks <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>,470,DunkinDonuts
Having my own @DunkinDonuts Friday with @KimWebsterSA @MariaBester1 #Christmas https://t.co/uTJDdJdNiI,471,DunkinDonuts
"@ZackRyder Next thing you know, she'll be saying @TimHortons is better than @DunkinDonuts",472,DunkinDonuts
RT @tatianarafter: Ironically a policeman took this video for us.. #DDLife We wanted to wish @DunkinDonuts happy holidays and say a special…,473,DunkinDonuts
@DunkinDonuts is my favorite place of ALL time <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> The best thing I love is there hot chocolate <U+2615><U+FE0F> it’s sooooo good <ed><U+00A0><U+00BE><ed><U+00B4><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,474,DunkinDonuts
"I am looking to show 60 high school teachers in small town Claremont, NC just how important they are! For… https://t.co/DHEmYFSR25",475,DunkinDonuts
RT @tatianarafter: Ironically a policeman took this video for us.. #DDLife We wanted to wish @DunkinDonuts happy holidays and say a special…,476,DunkinDonuts
@DougSides @DunkinDonuts Thanks Doug...I can feel myself getting fatter now....Oh well...DD here I come!!,477,DunkinDonuts
@PredsNHL Gotta rework that deal with @DunkinDonuts - can’t get a free donut when all of our shutouts have been on the road,478,DunkinDonuts
RT @tatianarafter: Ironically a policeman took this video for us.. #DDLife We wanted to wish @DunkinDonuts happy holidays and say a special…,479,DunkinDonuts
RT @tatianarafter: Ironically a policeman took this video for us.. #DDLife We wanted to wish @DunkinDonuts happy holidays and say a special…,480,DunkinDonuts
@DunkinDonuts pls bring back oreo hot chocolate <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,481,DunkinDonuts
hey @Moes_HQ wheres my bday coupon same for @DunkinDonuts @BWWings @BonefishGrill,482,DunkinDonuts
Ironically a policeman took this video for us.. #DDLife We wanted to wish @DunkinDonuts happy holidays and say a sp… https://t.co/e3yBBYFCUt,483,DunkinDonuts
RT @loyndsview: .@DunkinDonuts at the airport in #Karachi | #Pakistan #RunningonDunkin https://t.co/mFlBUP74p1,484,DunkinDonuts
.@DunkinDonuts at the airport in #Karachi | #Pakistan #RunningonDunkin https://t.co/mFlBUP74p1,485,DunkinDonuts
"RT @DunkinDonuts: Grab a poinsettia for your pad and a Peppermint Mocha for your mouth <U+2615><U+FE0F>
 #DunkinHoliday https://t.co/NjzWKStQWY",486,DunkinDonuts
RT @DunkinDonuts: Snap to unlock our NEW #DunkinHoliday world lens! <U+2744><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9><ed><U+00A0><U+00BC><ed><U+00BE><U+0084> https://t.co/6hm9enTaHf,487,DunkinDonuts
@DunkinDonuts I need this tree,488,DunkinDonuts
"RT @DunkinDonuts: A magical tree <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>
Stacked up high for all to see <U+2728> https://t.co/xZJpyS6xeT",489,DunkinDonuts
"@DunkinDonuts
You can stop spamming my Snapchat.I'm an avid @Starbucks drinker&amp;I don't plan on cheating on her.Star… https://t.co/kr7tQbAfPM",490,DunkinDonuts
RT @9dasm23: @DunkinDonuts what is up w this white substance inside my ice cubes it’s uhhh kinda creeping me out https://t.co/u7abT0iHO3,491,DunkinDonuts
@DunkinDonuts what is up w this white substance inside my ice cubes it’s uhhh kinda creeping me out https://t.co/u7abT0iHO3,492,DunkinDonuts
"I'm at @DunkinDonuts in Fort Lee, NJ https://t.co/D8grQgr7Do",493,DunkinDonuts
"@DunkinDonuts PLEASE, open a store in Fresno, Ca!!! #fresnodoesntrunondunkin #openastoreinfresnoca",494,DunkinDonuts
RT @orlando: Don’t forget to stop by @DunkinDonuts for your free coffee this morning thanks to the @AZCardinals win yesterday. https://t.co…,495,DunkinDonuts
@CornerPubRon @DunkinDonuts My favorite donuts ARE Dunkin! Come on guys share some Kcup BD Love!,496,DunkinDonuts
@DunkinDonuts @DunkinDonuts still waiting to become a model... https://t.co/w1fHaTdlpU,497,DunkinDonuts
"RT @CornerPubRon: What's good in the morning? @DunkinDonuts coffee. Being that Saturday's my birthday, how about sending a case of K-Kups m…",498,DunkinDonuts
@DougSides @DunkinDonuts This media may contain sensitive material. Your media settings are configured to warn you… https://t.co/MBDcwGVuYT,499,DunkinDonuts
"RT @DougSides: <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>If you have not had some of these Christmas doughnuts from @DunkinDonuts you are missing a great treat!
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>These are OUT OF…",500,DunkinDonuts
@DunkinDonuts put a dunkin in Bloomington IN pls,501,DunkinDonuts
"What's good in the morning? @DunkinDonuts coffee. Being that Saturday's my birthday, how about sending a case of K-… https://t.co/Z9zVZHhGNK",502,DunkinDonuts
RT @DunkinDonuts: How cold are our Iced Coffees? Ice cold. <U+2744><U+FE0F><U+2615><U+FE0F> #BrewedForThis https://t.co/OdLJN4Nfze,503,DunkinDonuts
RT @DunkinDonuts: So cute you could eat it. <ed><U+00A0><U+00BC><ed><U+00BD><U+00AC><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9> https://t.co/qTHq59X25O,504,DunkinDonuts
"RT @DunkinDonuts: Grab a poinsettia for your pad and a Peppermint Mocha for your mouth <U+2615><U+FE0F>
 #DunkinHoliday https://t.co/NjzWKStQWY",505,DunkinDonuts
RT @DunkinDonuts: Snap to unlock our NEW #DunkinHoliday world lens! <U+2744><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9><ed><U+00A0><U+00BC><ed><U+00BE><U+0084> https://t.co/6hm9enTaHf,506,DunkinDonuts
"RT @DunkinDonuts: A magical tree <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>
Stacked up high for all to see <U+2728> https://t.co/xZJpyS6xeT",507,DunkinDonuts
RT @YoSaintLaurent: The #Patriots won and yet I still have to pay full price for my medium coffee??? What give @DunkinDonuts??? https://t.c…,508,DunkinDonuts
RT @kkimthai: Got my iced latte with French vanilla swirl and hash browns from @DunkinDonuts its gonna be a GOOOOD day!!!,509,DunkinDonuts
"RT @BNeidhardt: @AricaVanBoxtel @aaronemyers @Wawa @DunkinDonuts If you want the best hoagie <U+27A1><U+FE0F> WaWa 
If you want the delicious coffee that…",510,DunkinDonuts
@DunkinDonuts forever! (although those @Wawa subs are pretty good) https://t.co/8K6V3dxhYn,511,DunkinDonuts
"I'm at @DunkinDonuts in South Weymouth, MA https://t.co/dORHNPu0ep",512,DunkinDonuts
@brianna_lynne13 @DunkinDonuts I know the wife of the architecture who designed the building!!! I think it’s gonna be like next year!!!,513,DunkinDonuts
"RT @brianna_lynne13: my christmas wish is for b-town to get a @DunkinDonuts, like plz I’m begging u",514,DunkinDonuts
Today’s meetings were fueled by @dunkindonuts #turbo hot. #mydunkin @ The Invisible Dog Art Center https://t.co/NtnxxywPuD,515,DunkinDonuts
@McCormickJadyn @DunkinDonuts WHEN WHAT WHERE HOW,516,DunkinDonuts
@brianna_lynne13 @DunkinDonuts not even kidding,517,DunkinDonuts
@brianna_lynne13 @DunkinDonuts it’s happening,518,DunkinDonuts
"my christmas wish is for b-town to get a @DunkinDonuts, like plz I’m begging u",519,DunkinDonuts
"@991PLRFM @DunkinDonuts @ChazandAJ @DDinCT love dunkin, makes my day",520,DunkinDonuts
"Its my birthday weekend so this week's #FindOutFriday is debuting a little bit early, enjoy! What Did State Was the… https://t.co/cq5KmiLf3O",521,DunkinDonuts
RT @txst: The #TXST Strutters are headed to Philadelphia to perform in the 2017 @DunkinDonuts Thanksgiving Parade! Follow their adventures…,522,DunkinDonuts
Fail...@DunkinDonuts  for leaving out my cheese and Turkey on my flat bread...should be fun coaching with no dinner,523,DunkinDonuts
RT @sam_pitkin: @DunkinDonuts @DunkinDonuts still hasn’t addressed this issue and ignored my tweet. Seriously upset with their customer ser…,524,DunkinDonuts
@sam_pitkin @DunkinDonuts @DunkinDonuts needs to correct this!!,525,DunkinDonuts
For the third time this month I ordered your delicious #PeppermintMocha @DunkinDonuts but three times after I paid… https://t.co/CxpwmNnBPp,526,DunkinDonuts
@kkimthai @DunkinDonuts Girl... The closest dunkin donuts is 40 minutes away or else I'd be getting an iced latte with French vanilla swirl!,527,DunkinDonuts
@DunkinDonuts how the hell are guys run out of Donuts? How is my fat ass suppose to run on Dunkin if You dont have… https://t.co/zxNbcoLnTC,528,DunkinDonuts
RT @KMR_KaijuReview: Took Mrs. Kaiju out on a date and finished the night with donuts and coffee/hot chocolate from @DunkinDonuts @Roehm_21…,529,DunkinDonuts
@veteranhank Thank you @DunkinDonuts !!,530,DunkinDonuts
@DunkinDonuts  please bring back cinnamon doughnut holes !!!  Best thing on the menu <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,531,DunkinDonuts
#FF Awesome Friends @pharoahyt @thisladyblogs @WeirdYoutubers @GiannaSimone1 @AnimalWorldWiId @ccrclifecast… https://t.co/U40Xn6XSVR,532,DunkinDonuts
@kennyrichards3 @DDinCT @DunkinDonuts If only we had more @Starbucks in Southeastern CT!,533,DunkinDonuts
@DunkinDonuts also knowing I’m getting @Wendys nuggets when I get home,534,DunkinDonuts
@DunkinDonuts You don’t have the personalized gift cards with your own photo this year? I can’t find on website,535,DunkinDonuts
@DunkinDonuts just had the worst bagels I've ever had at one of your establishments. Not to mention there ALWAYS ou… https://t.co/7IrrFZA2iG,536,DunkinDonuts
"I'm at @DunkinDonuts in Rochester, NH https://t.co/G2axKf3cmh",537,DunkinDonuts
"RT @JustinKey101: Today, this awesome note was placed on my desk by one of my students and another brought me @DunkinDonuts! #ProfessorKey…",538,DunkinDonuts
I was born in the Midwest. I don't even like the taste of @DunkinDonuts on account of I take it black and therefore… https://t.co/akoR4nod5t,539,DunkinDonuts
"Idk if I want a coconut sweet tea from @DunkinDonuts, a cherry limeade from @sonicdrivein or a sweet tea from… https://t.co/6QIgovK3EB",540,DunkinDonuts
RT @KMR_KaijuReview: Took Mrs. Kaiju out on a date and finished the night with donuts and coffee/hot chocolate from @DunkinDonuts @Roehm_21…,541,DunkinDonuts
Took Mrs. Kaiju out on a date and finished the night with donuts and coffee/hot chocolate from @DunkinDonuts… https://t.co/aEf5iKgF4f,542,DunkinDonuts
RT @LindaHot937: I deserved the 3 @DunkinDonuts I took. Those donuts teased &amp; taunted me relentlessly all through #LateNightLove @hot937. T…,543,DunkinDonuts
@kkimthai @DunkinDonuts Omg Kim everytime I see you drinking that I’m always like omg I need to try it so bad!!!!!… https://t.co/gws36otcN2,544,DunkinDonuts
"On the bus that will take me home (at @DunkinDonuts in Evanston, IL) https://t.co/DMnwVYlHAV",545,DunkinDonuts
"Hey @DunkinDonuts - I reloaded my card thru the app using #Masterpass but I didn’t get the $10 bonus. Should I get it immediately, or later?",546,DunkinDonuts
@DunkinDonuts where's my sponsorship? https://t.co/Mqhfd0aKYb,547,DunkinDonuts
@akaranina @_bexology @OfficerRyker depends on if you're @DunkinDonuts or not,548,DunkinDonuts
RT @DunkinDonuts: We'd totally rock this. RT @johnnygogo97 Always good to accessorize with @DunkinDonuts iced tea. https://t.co/xVuCmkD74l,549,DunkinDonuts
RT @DunkinDonuts: Actual footage of how it feels to skip the wait. Perks on-the-go mobile ordering #FTW. <ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B3><U+00B1><U+2615><U+FE0F> #BrewedForThis https://t.co/N…,550,DunkinDonuts
RT @DunkinDonuts: We’re too excited about the holidays to wait another minute: Joy Cups are back at Dunkin’! <U+2615><ed><U+00A0><U+00BD><ed><U+00B4><U+0094><ed><U+00A0><U+00BC><ed><U+00BE><U+0084><U+2744><ed><U+00A0><U+00BC><ed><U+00BC><U+009F> https://t.co/02sX9ncZol,551,DunkinDonuts
"RT @DunkinDonuts: Us, too! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> RT @Southern_Living Dunkin' Donuts' holiday doughnut mashups have us SO excited: https://t.co/yvyKldRycK htt…",552,DunkinDonuts
RT @DunkinDonuts: Be the hero of the kids table (and everyone’s favorite relative) by arriving home with your family’s fave tiny treats. <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>…,553,DunkinDonuts
RT @DunkinDonuts: Your fave holiday flavors are here: Peppermint Mocha and Brown Sugar Cinnamon! <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/rbqN6RNPyV,554,DunkinDonuts
RT @DunkinDonuts: Celebrate with the ones you love. Happy Thanksgiving! <ed><U+00A0><U+00BE><ed><U+00B6><U+0083><ed><U+00A0><U+00BC><ed><U+00BD><U+0081> https://t.co/gICYA7s2Az,555,DunkinDonuts
"RT @DunkinDonuts: How to win at Black Friday in two steps: 1. sleep in, 2. pick up some DD Cards for the ones you love. Donezo. <ed><U+00A0><U+00BD><ed><U+00B2><U+009D><U+2615> https://…",556,DunkinDonuts
RT @DunkinDonuts: A ring fit for royalty <ed><U+00A0><U+00BD><ed><U+00B2><U+008D> #royalengagement https://t.co/VBJLVJ1FEe,557,DunkinDonuts
RT @DunkinDonuts: How cold are our Iced Coffees? Ice cold. <U+2744><U+FE0F><U+2615><U+FE0F> #BrewedForThis https://t.co/OdLJN4Nfze,558,DunkinDonuts
RT @DunkinDonuts: So cute you could eat it. <ed><U+00A0><U+00BC><ed><U+00BD><U+00AC><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9> https://t.co/qTHq59X25O,559,DunkinDonuts
"RT @DunkinDonuts: Grab a poinsettia for your pad and a Peppermint Mocha for your mouth <U+2615><U+FE0F>
 #DunkinHoliday https://t.co/NjzWKStQWY",560,DunkinDonuts
RT @DunkinDonuts: Snap to unlock our NEW #DunkinHoliday world lens! <U+2744><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9><ed><U+00A0><U+00BC><ed><U+00BE><U+0084> https://t.co/6hm9enTaHf,561,DunkinDonuts
"RT @DunkinDonuts: A magical tree <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>
Stacked up high for all to see <U+2728> https://t.co/xZJpyS6xeT",562,DunkinDonuts
@DunkinDonuts You have the most delicious Hot Chocolate! Thank you!! https://t.co/e5M9th1Baj,563,DunkinDonuts
RT @fckksasha: Remembering that the butter pecan flavor at @DunkinDonuts is seasonal and I can't get it anymore https://t.co/pGdAuzleIQ,564,DunkinDonuts
My @DunkinDonuts is the worst!  My wife's experience today was jaw dropping,565,DunkinDonuts
RT @fckksasha: Remembering that the butter pecan flavor at @DunkinDonuts is seasonal and I can't get it anymore https://t.co/pGdAuzleIQ,566,DunkinDonuts
"my phone just autocorrected “fuckin” to “dunkin’” and for once, I’m not mad @DunkinDonuts <ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BE><ed><U+00B7><U+00A1><U+2615><U+FE0F>",567,DunkinDonuts
"@LASairport @UNLVgirl @ChickfilA Okay, but then why not a @DunkinDonuts instead of all @Starbucks .. we should have a choice",568,DunkinDonuts
RT @DunkinDonuts: No reason to be scared of these spiders! <ed><U+00A0><U+00BD><ed><U+00B5><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9> #Halloween https://t.co/g6qRjRll1D,569,DunkinDonuts
"RT @DunkinDonuts: Us, too! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> RT @Southern_Living Dunkin' Donuts' holiday doughnut mashups have us SO excited: https://t.co/yvyKldRycK htt…",570,DunkinDonuts
RT @DunkinDonuts: So cute you could eat it. <ed><U+00A0><U+00BC><ed><U+00BD><U+00AC><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1><ed><U+00A0><U+00BC><ed><U+00BD><U+00A9> https://t.co/qTHq59X25O,571,DunkinDonuts
Didn’t have my @DunkinDonuts coffee today and I’m really sad,572,DunkinDonuts
@Titans @DunkinTN @DunkinDonuts We gonna beat you on Sunday,573,DunkinDonuts
"Loitering before Street Dogs! (at @DunkinDonuts in Cambridge, MA) https://t.co/N0fn5nfvrJ",574,DunkinDonuts
"@DunkinDonuts experienced the worst customer service ever at your uniontown, pa location. Sent a DM and no one has… https://t.co/tiz8wXJa20",575,DunkinDonuts
