text,retweet_count,favorited,retweeted,created_at,verified,location,description,user_created_at,statuses_count,followers_count,favourites_count,name,time_zone,friends_count,lat,lon,Brand
"There was a fire, that’s a start.
The fires gone and now it’s dark....",0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,"Atlanta, Georgia",wanna get lei'd?,Mon Aug 06 16:51:46 +0000 2012,62603,658,39927,baela <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>,Eastern Time (US & Canada),436,33.846765,-84.515786,Starbucks
It don't even feel like my birthday coming up <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>,0,FALSE,FALSE,Fri Dec 08 15:07:02 +0000 2017,FALSE,"Nashville, TN",ig. @Daishaataylor_ sc . Daishaataylor,Sat May 28 15:02:02 +0000 2011,69007,1796,2677,.,Central Time (US & Canada),697,36.200008,-86.791549,Starbucks
Who initiated the thread? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/FVjwceRLAN,0,FALSE,FALSE,Fri Dec 08 15:07:05 +0000 2017,FALSE,"New York, NY/London, UK","WORSHIP DRUMMER|| 
''I am a riddle wrapped in a mystery..''- P. Sawyer || Someone's doctor.",Sat Aug 28 13:21:44 +0000 2010,80836,1547,2080,Rachael Bea,NA,953,40.6708795,-73.8311875,Starbucks
"Targets -

/NQ 6412  1-3 Days 
/Es 2656 1-3 Days 
/YM 24424 1-3 Days",0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,Denver CO,"Full Time Day Trader, I wont tell you what to buy but i will tell you what i buy and sell- All info tweeted by me is for entertainment purposes only",Tue Jan 11 11:14:10 +0000 2011,5564,794,2881,Tr3ndy Jon,NA,217,39.523531,-104.7608605,Starbucks
@FoxNews @TGowdySC why not!  FBI is dirty and working with Dems to bring down trump,0,FALSE,FALSE,Fri Dec 08 15:07:03 +0000 2017,FALSE,NA,NA,Mon Oct 17 16:23:09 +0000 2016,588,8,588,Baka,NA,119,39.284713,-76.620482,Starbucks
"Interested in a #job in #Richardson, TX? This could be a great fit: https://t.co/HivDbPXhAV #IT #Hiring #CareerArc",0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,"DFW, Texas","Follow this account for geo-targeted Software Dev. - General/IT job tweets in DFW, Texas. Need help? Tweet us at @CareerArc!",Sat Feb 14 04:43:25 +0000 2009,568,1182,0,Dallas IT Jobs,Eastern Time (US & Canada),327,32.9644845,-96.690937,Starbucks
I feel so bad for the people of bhs<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,0,FALSE,FALSE,Fri Dec 08 15:07:04 +0000 2017,FALSE,256,NA,Fri Jun 26 22:42:28 +0000 2015,7433,373,5183,lex,NA,113,34.2012655,-86.1599445,Starbucks
Maybe in 2018....?  @RBS now doubts a MBS settlement will occur prior to year end. Hurry up and wait! @ReutersBiz  https://t.co/xo0K3zzgZT,0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,Global,"North Highland's seasoned financial services leaders share their perspective on strategies, trends, channels and technology.",Tue Sep 21 18:01:21 +0000 2010,15045,928,58,North Highland FS,NA,650,31.1688935,-100.0768885,Starbucks
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> this my song https://t.co/sEr4M27ebE,0,FALSE,FALSE,Fri Dec 08 15:07:05 +0000 2017,FALSE,"409,TX","i get it how i live it, i live it how i get it.",Tue Aug 18 21:54:01 +0000 2009,155456,2582,1583,darkskindevil<ed><U+00A0><U+00BD><ed><U+00B2><U+008B>,Central Time (US & Canada),1022,29.9793655,-94.0309975,Starbucks
Yeah. I'm ready to die,0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,"Depression, IN",<ed><U+00A0><U+00BD><ed><U+00B2><U+0080>Current Owner of the Death Note <ed><U+00A0><U+00BD><ed><U+00B2><U+0080>,Wed Mar 09 13:55:07 +0000 2011,26765,711,3355,<ed><U+00A0><U+00BD><ed><U+00B4><U+00BA>ÌLLÜMÎNÂTÏ KIÑG<ed><U+00A0><U+00BD><ed><U+00B4><U+00BA>,Central Time (US & Canada),535,40.1972405,-85.39135,Starbucks
Accident in #Tucson on Old Father Rd at Ina #traffic https://t.co/bc4TAiRfoU,0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,"Tucson, AZ",Keeping you up to date on all the traffic in Tucson. Tucson Tip Line 618-0219,Thu Feb 10 00:00:33 +0000 2011,34437,1192,6,TTN Tucson,Arizona,288,32.3880115,-111.135516,Starbucks
"@F3CousinIT  in record time...
@F3ENC https://t.co/LIJBHjSdCg",0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,"Winterville, NC","Husband, Daddy, Motivator, Veteran. Seeking peace and balance.",Wed Jun 17 12:36:19 +0000 2015,300,155,947,Joker,NA,189,35.1704985,-79.861034,Starbucks
"I remember when we were kids, every time it snowed mama would make us snow ice cream.",0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,United States,"He must increase, but I must decrease. John 3:30",Tue Feb 22 19:58:55 +0000 2011,29343,1582,35534,Jeff Purcell,Central Time (US & Canada),4822,33.605896,-86.8120645,Starbucks
3 boiz havin a nice conversation @OneyPlays https://t.co/0F9Fan8AIi,0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,"Melancthon, Ontario",My goal... is to be a total idiot! ha! nah..... maybe not... im too cool for that,Wed Mar 09 20:35:45 +0000 2016,347,3,37,TheMerryGamer,NA,16,43.4821515,-80.546916,Starbucks
@illinois_j @Pontifex You believe a HOLY MAN who does good deeds and has spent his life helping the less fortunate… https://t.co/Bk4RlREIwK,0,FALSE,FALSE,Fri Dec 08 15:07:03 +0000 2017,FALSE,NA,NA,Wed Nov 26 01:57:43 +0000 2014,3006,84,1995,Karen Buning,NA,116,45.00118,-86.2705395,Starbucks
I just wish my dog didn’t ignore me I told you!,0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,In da hood.!,I'm arrogant as fuck! #RipStank my la familia,Mon May 09 20:43:29 +0000 2011,21172,747,295,<U+2614><U+FE0F>Bitch Im Da Plug<U+2614><U+FE0F>,Pacific Time (US & Canada),664,32.576227,-86.6807375,Starbucks
Winter wonderland on the beach <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/G8EbZcDMyR,0,FALSE,FALSE,Fri Dec 08 15:07:06 +0000 2017,FALSE,"Texas, USA","Bring in the dancing lobsters because I'm hopeless, awkward, and desperate for love.",Tue Jul 21 13:31:57 +0000 2009,8150,147,4101,•»cori«•,Central Time (US & Canada),343,27.737151,-97.432425,Starbucks
No Guitar Center I don't want to buy the same drum set I bought when I was in high school jeeeeeeze https://t.co/96pfBmLrIX,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,Brooklyn NY,"Punk, Feelings, Novelty Sunglasses, etc.",Sat Jan 07 01:33:06 +0000 2012,8019,669,17550,Cold Wrecks,Central Time (US & Canada),1522,40.655138,-73.9487755,Starbucks
"At 10:37 AM, 9 NNE Ramona [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M68 MPH #SGX https://t.co/BRKOVi5qKs",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 9:23 PM, 6 SSE Aguanga [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M72 MPH #SGX https://t.co/TuBE9TDvfj",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 2:16 PM, 4 SSE Beaumont [Riverside Co, CA] MESONET reports NON-TSTM WND GST of M65 MPH #SGX https://t.co/VvRLgphy2X",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 9:10 AM, 5 E Alpine [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M70 MPH #SGX https://t.co/sF1rdisW5O",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 10:40 AM, 7 E SAN Diego Country [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M59 MPH #SGX https://t.co/RLSFkjJ8iy",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
I know I act like I’m okay but really I’m in pain. Always feeling lonely.,0,FALSE,FALSE,Fri Dec 08 15:07:04 +0000 2017,FALSE,"Richmond, KY",senior | snapchat: swolesean | ig: seanmoberly,Tue Apr 01 20:59:34 +0000 2014,4718,366,1506,Swolesean,NA,399,37.739209,-84.312419,Starbucks
"At 8:51 AM, 6 ENE Tustin Foothills [Orange Co, CA] MESONET reports NON-TSTM WND GST of M77 MPH #SGX https://t.co/vFmUB0HD0r",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 11:15 AM, 2 NW Running Springs [San Bernardino Co, CA] MESONET reports NON-TSTM WND GST of M64 MPH #SGX https://t.co/ogiNMypbZk",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
@CharisMalree YES YES YES,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,lincoln memorial university,can’t blame the devil til after you die,Mon Jun 08 04:15:57 +0000 2009,12658,559,11307,kayla garrett,Central Time (US & Canada),441,35.8305215,-85.9785995,Starbucks
"At 9:10 AM, 6 ENE Alpine [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M65 MPH #SGX https://t.co/sF1rdisW5O",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 10:30 AM, 9 NNE Valley Center [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M69 MPH #SGX https://t.co/xoH44B7wM9",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 9:00 AM, 7 W Pine Valley [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M59 MPH #SGX https://t.co/bO5MgXKNmJ",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 4:04 PM, 7 W Pine Valley [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M58 MPH #SGX https://t.co/XnIm315fK5",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 8:25 PM, 7 SSW Aguanga [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M58 MPH #SGX https://t.co/TIA7MS56Gr",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 7:10 AM, 8 NE Campo [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M61 MPH #SGX https://t.co/Z028v2oSqO",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 6:30 PM, 6 SSW Corona [Orange Co, CA] MESONET reports NON-TSTM WND GST of M69 MPH #SGX https://t.co/Lrbb8wdfI1",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 8:00 PM, 10 SSW Julian [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M71 MPH #SGX https://t.co/YJAx4cgxKD",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 11:40 AM, 9 SSE Jamul [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M59 MPH #SGX https://t.co/plqblQ0CYR",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 11:50 PM, 4 SE Rainbow [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M67 MPH #SGX https://t.co/FvAJcvyIqb",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 8:53 AM, 2 E Ontario [San Bernardino Co, CA] ASOS reports NON-TSTM WND GST of M55 MPH #SGX https://t.co/Zhg1fZo3nW",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,34.0451585,-117.603783,Starbucks
Hey @wxbrad my dad said he’s on Monroe rd in Charlotte and that’s it’s mixing with snow with that bright banding on the radar right now.,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"Oak Grove, South Carolina","SC weather, mainly the Midlands. I am not a meteorologist but a weather enthusiast with a huge passion for the weather. Also a huge, passionate Gamecock fan!",Wed Dec 30 21:19:37 +0000 2015,11467,566,7548,SouthCarolina_wx,NA,353,33.6311395,-80.926628,Starbucks
"At 9:30 AM, 1 SW Crestline [San Bernardino Co, CA] MESONET reports NON-TSTM WND GST of M58 MPH #SGX https://t.co/E52r2sWfNY",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,34.2470475,-117.2882975,Starbucks
"At 10:59 AM, Campo [San Diego Co, CA] ASOS reports NON-TSTM WND GST of M60 MPH #SGX https://t.co/WgRCmOfO2Z",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
if famu cuts down another tree i'm withdrawing,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"tallahassee, fl",18 | the most fire shorty ever <U+3123><U+20D2> alchemical — path 7 <ed><U+00A0><U+00BE><ed><U+00B5><U+0080> infp/infj #famu21,Mon Jan 19 04:20:38 +0000 2015,111261,4644,69948,jady,Pacific Time (US & Canada),3945,30.4762155,-84.266174,Starbucks
@lindseyvonn @UnderArmour @lindseyvonn YOU ROCK! You have every right to speak up not wanting to represent Trump th… https://t.co/Dcksq0rZE4,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,New York,"Spy for CIA by day, game show host by night,Or was that Chuck barris? I always get the two of us confused.CancerSurvivor-Liberal-Atheist-<U+2764><U+FE0F> animals-sports<ed><U+00A0><U+00BC><ed><U+00BF><U+0088><U+26BE><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B5><U+0085>",Fri Oct 22 21:42:37 +0000 2010,6805,210,745,A,Eastern Time (US & Canada),790,40.8473975,-73.401401,Starbucks
"I'm Mr B 63,
And I approve this message. https://t.co/hJQM1sgYKr",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,So.Cal.,"OK,now we can make America great again. God bless America.God bless my president Donald J.Trump.I pray that we Americans kneel in reverance and ask God heal us.",Wed Jan 25 08:34:14 +0000 2017,8460,674,5613,Mr. B 63,NA,737,33.8849685,-118.222017,Starbucks
DawgNation This Should Make You Happy https://t.co/z8ETeLPcsw,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"Statesboro, GA","College Football, UGA Football Sports Commentary Fitness and Sports Science and high school recruiting for D1 schools",Wed Jul 20 10:57:15 +0000 2016,8154,458,6840,Stephen Wainwright,NA,1174,27.698682,-83.804475,Starbucks
"It just keeps getting worse. Heartbreaking for so many. And people, please save your animals! https://t.co/UvzkvDtvXx",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,San Fran,"Nolimillie as in Noli & Millie. The opinions expressed are my own, unless I've retweeted someone else's tweet.",Sat Apr 18 03:00:17 +0000 2009,2192,315,6010,Nancy Chan,NA,1784,37.7706565,-122.4359785,Starbucks
"At 10:25 PM, 7 SSW Aguanga [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M68 MPH #SGX https://t.co/fMJe4JIN3l",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
"At 10:40 AM, 8 WNW Pine Valley [San Diego Co, CA] MESONET reports NON-TSTM WND GST of M63 MPH #SGX https://t.co/RLSFkjJ8iy",0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Diego, CA",NWS San Diego delivered products by the IEM. @akrherz is my father,Fri Apr 24 14:33:42 +0000 2009,75901,34,0,IEMBot SGX,Central Time (US & Canada),0,37.2691755,-119.3066075,Starbucks
@Hirfiru happy birthday!,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"Dade City, Florida","Blogging, Friends, Life, #Photography, Skating, #ThemeParks, #Traveling & Video Games is what I'm mainly about, kick back and let life happen in 280 characters.",Tue Nov 25 20:02:56 +0000 2008,16263,2412,3567,Gregorio Feliciano,Eastern Time (US & Canada),1534,28.3668725,-82.202746,Starbucks
"@realDonaldTrump ""I'm anti interventionists. Believe Me. I Tell you. Very Anti Interventionists"". https://t.co/2UExNHCkx3",0,FALSE,FALSE,Fri Dec 08 15:07:01 +0000 2017,FALSE,"Rochester, N.Y. & Akron, O.H.",@AQAlumni'16. @uakron'20. @ZTVLCA . @theweeklyword17. @Medium. Passionate about all things #ROC & #Akron. Education Major. Liberal/Progressive.,Sat Feb 22 21:58:35 +0000 2014,1250,160,2691,Naquan James,Eastern Time (US & Canada),1049,41.0808775,-81.5167515,Starbucks
Ok this is dope. https://t.co/hiKFqdvq3X,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"San Antonio, Texas",AMJ<ed><U+00A0><U+00BD><ed><U+00B2><U+009E> | Let me tweet in peace. Spurs | Texans | Astros | Baylor | Chivas | Man U,Mon Mar 26 03:22:56 +0000 2012,158269,4488,32,<ed><U+00A0><U+00BC><ed><U+00BE><U+0084>Kawhi Leonard Szn <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>,Atlantic Time (Canada),2515,29.417501,-98.5406515,Starbucks
Happy Ingrid Michaelson’s birthday to me,0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,nyc,a mystery wrapped in an enigma trapped in a paradox disappearing into thin air,Fri Sep 21 20:30:34 +0000 2012,6860,1944,33583,Bailey Disler,Atlantic Time (Canada),448,40.6708795,-73.8311875,Starbucks
@iammikemitchell man's game. Well said.,0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,NA,I am probably the reason you smiled today.,Wed Mar 04 22:10:51 +0000 2009,7802,1670,1809,Randell C. Green <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>,Arizona,881,33.4128725,-112.4249755,Starbucks
Can You Say MET Partnership winners at 529!!  @shane_home @SheilaBu1 @HomeDepotD151 @tori_bronson https://t.co/uPtgAxHjAk,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,NA,DOM D151,Thu Feb 20 20:18:56 +0000 2014,369,474,122,Michael Quirrenbach,NA,99,32.7799665,-97.2859135,Starbucks
"Deleted my controversially iconic tweet because I was wrong. But y’all got some ghetto snow, though. Lol have fun,… https://t.co/ZnB1EemvW7",0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,"cstat, tx ",C’MON CHRISTMAS <ed><U+00A0><U+00BC><ed><U+00BE><U+0084> tamu ‘21 / What time does Midnight Yell start??,Sun Feb 05 02:20:20 +0000 2017,2329,148,1896,Andrew <ed><U+00A0><U+00BC><ed><U+00BE><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,NA,199,30.5854715,-96.2916485,Starbucks
Jordan’s drop tomorrow.,0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,"Kerman, CA",NA,Fri Mar 14 20:40:33 +0000 2014,17346,474,9391,Sandoval<ed><U+00A0><U+00BD><ed><U+00B4><U+00B1>,NA,652,37.791994,-122.2286855,Starbucks
HAPPY FREAKIN BIRTHDAY GARY! I miss you so much <ed><U+00A0><U+00BD><ed><U+00B2><U+009B> I hope to see you soon so we can get down to some tunes I don’t c… https://t.co/pFxiLaL5uf,0,FALSE,FALSE,Fri Dec 08 15:07:07 +0000 2017,FALSE,"Cleveland, OH",23 |photo | juicy pear jellybeans | @underdog_press |contact : mckenzie.holivay7@gmail.com |,Fri Apr 03 16:45:59 +0000 2015,60763,695,112890,holly jolly kenz <ed><U+00A0><U+00BC><ed><U+00BE><U+0084>,Pacific Time (US & Canada),608,41.3130325,-81.834138,Starbucks
"Advil, the breakfast of champions!",0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,"Tampa, FL",Software Engineer • UX Designer • Data Prospector,Sun Mar 30 14:56:24 +0000 2008,3487,511,684,Mohammed Ameen,Eastern Time (US & Canada),2117,27.9965945,-82.442694,Starbucks
If someone doesn't come with me to SLC to see Moose Blood + Lydia in April I'm going to explode,0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,"Boise, ID","21/Boise, ID- SC & insta: @susannamae5 photographer- artist- music lover <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>",Tue Aug 06 18:08:12 +0000 2013,6551,661,19431,Susanna,NA,573,43.6120725,-116.399697,Starbucks
Cause I’m only lonely for you,0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,"Tucson, AZ",#S2Ngang,Wed Feb 04 00:13:37 +0000 2015,45660,895,22368,Notorious Leans,NA,366,32.294842,-111.010691,Starbucks
"Ugly sweater 

#atlantafit #graysonfit #terrainrace #obstcale #grayson #5kmaster… https://t.co/ZNcMwUA31Y",0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,"Georgia, USA","Business entrepreneur (twinsinc), Wellness  Coach",Mon Apr 13 11:22:10 +0000 2009,2471,339,96,Duane S Harrington,Eastern Time (US & Canada),446,34.073344,-84.2801945,Starbucks
probably the realist tweet i’ve seen about music in a long long time <ed><U+00A0><U+00BD><ed><U+00B8><U+00B4> https://t.co/Ve2hVbZf3A,0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,"Wichita, KS",It Is What It Is. Lions gotta eat <ed><U+00A0><U+00BE><ed><U+00B6><U+0081>,Fri Sep 19 04:14:35 +0000 2014,28003,1269,23371,TK<U+26BD><U+FE0F>,NA,606,37.6838965,-97.343915,Starbucks
I know I act like I’m okay but really I’m in pain. Always feeling lonely.,0,FALSE,FALSE,Fri Dec 08 15:07:04 +0000 2017,FALSE,"Richmond, KY",senior | snapchat: swolesean | ig: seanmoberly,Tue Apr 01 20:59:34 +0000 2014,4718,366,1506,Swolesean,NA,399,37.739209,-84.312419,Starbucks
Video is sideways but you get the picture. @Nicol_fly is excited. @wdam https://t.co/1T3MUUZvGC,0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,904 / 225 / 601,@WDAM Sports Reporter • Proud @lsu @TTV_sports Alum. • God is good. Yessah!!!,Sat Mar 02 22:18:18 +0000 2013,6990,870,3319,Taylor Curet,Central Time (US & Canada),982,31.310637,-89.338039,Starbucks
Cleaning my room today <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,0,FALSE,FALSE,Fri Dec 08 15:07:08 +0000 2017,FALSE,NA,Jaysia <U+2763><U+FE0F>HailState <ed><U+00A0><U+00BD><ed><U+00B4><U+0094> | indescribable | xoxo,Thu Nov 03 06:02:06 +0000 2016,10244,716,10782,jota <ed><U+00A0><U+00BD><ed><U+00B2><U+008B>,Pacific Time (US & Canada),632,33.456504,-88.8216885,Starbucks
"The father, the son, and the holy spirit https://t.co/WFaqSf3Qy3",0,FALSE,FALSE,Fri Dec 08 15:07:05 +0000 2017,FALSE,"Columbus, IN","19. I love comics, anime from my childhood and pretending I'm interesting.  I play instruments. Other than that, I'm not.",Mon Dec 01 00:28:49 +0000 2014,54443,3950,34847,Colton,Eastern Time (US & Canada),1395,39.2114315,-85.922362,Starbucks
